Accession,lat,lng
Acc_0780,16.70389,-95.0425
Acc_0781,16.79567,-90.88072
Acc_0782,13.5,-89.25
Acc_0783,15.97436,-96.09969
Acc_0784,14.133,-89.683
Acc_0785,16.99917,-91.29667
Acc_0786,16.92972,-91.26972
Acc_0787,17.29444,-99.5
Acc_0788,19.69139,-89.11
Acc_0789,16.80694,-91.09611
Acc_0790,13.817,-89.983
Acc_0791,13.9,-89.717
Acc_0792,15.99083,-96.10028
Acc_0793,15.77217,-96.19406
Acc_0794,16.79028,-91.07611
Acc_0795,16.79333,-91.11
Acc_0796,16.79917,-91.09639
Acc_0797,16.78444,-91.10167
Acc_0798,15.71964,-96.21136
Acc_0799,15.99225,-96.12108
Acc_0800,13.817,-89.983
Acc_0801,16.74972,-94.13139
Acc_0802,20.15556,-88.925
Acc_0803,16.80722,-91.09861
Acc_0804,16.78444,-91.10167
Acc_0805,16.80722,-91.09861
Acc_0806,16.81361,-91.06778
Acc_0807,17.91111,-89.51
Acc_0808,16.65556,-94.99722
Acc_0809,16.79056,-91.09083
Acc_0810,19.30861,-88.72417
Acc_0811,19.18111,-89.20333
Acc_0812,19.69028,-89.01528
Acc_0813,16.80083,-91.095
Acc_0814,16.80778,-91.11167
Acc_0815,16.36806,-91.20833
Acc_0816,16.92972,-91.26972
Acc_0817,16.30694,-93.85889
Acc_0818,16.33,-93.87833
Acc_0819,16.43194,-93.92139
Acc_0820,16.78667,-91.10806
Acc_0821,15.98494,-96.09681
Acc_0822,16.98806,-91.29083
Acc_0823,17.02722,-91.24639
Acc_0824,16.41472,-94.0375
Acc_0825,16.31944,-93.85417
Acc_0826,16.84028,-91.14222
Acc_0827,16.375,-93.96083
Acc_0828,16.01,-95.96611
Acc_0829,19.4,-96.85
Acc_0830,16.79028,-91.1075
Acc_0831,6.7,-75.817
Acc_0832,15.691,-88.656
Acc_0833,16.02889,-97.065
Acc_0834,13.5,-88.867
Acc_0835,20.79167,-89.62639
Acc_0836,16.16417,-93.60222
Acc_0837,15.55,-92.95
Acc_0838,16.86833,-90.97708
Acc_0839,19.75833,-90.20556
Acc_0840,19.75833,-90.20556
Acc_0841,16.78944,-91.10167
Acc_0842,8.683,-83.54167
Acc_0843,14.867,-88
Acc_0844,10.8,-85.317
Acc_0845,17.34417,-93.60917
Acc_0846,16.15056,-93.64056
Acc_0847,11.967,-86.3
Acc_0848,16.89822,-90.96458
Acc_0849,14.133,-89.683
Acc_0850,14.133,-89.683
Acc_0851,16.34306,-93.87278
Acc_0852,17.5275,-92.92278
Acc_0853,16.34306,-93.87278
Acc_0854,16.34,-91.39444
Acc_0855,17.633,-92.5
Acc_0856,17.633,-92.5
Acc_0857,18.23111,-101.50694
Acc_0858,16.89822,-90.9646
Acc_0859,11.667,-84.433
Acc_0860,8.533,-81.117
Acc_0861,19.417,-96.817
Acc_0862,11.15,-85.783
Acc_0863,19.93583,-90.37778
Acc_0864,13.817,-89.933
Acc_0865,15.65,-92.8
Acc_0866,16.717,-94.15
Acc_0867,18.22722,-89.45333
Acc_0868,13.817,-89.933
Acc_0869,20.45,-88.9
Acc_0870,15.617,-92.833
Acc_0871,15.85639,-96.32833
Acc_0872,15.86222,-95.90694
Acc_0873,9.29833,-83.77222
Acc_0874,13.92167,-89.875
Acc_0875,16.745,-88.93
Acc_0876,23.45,-105.817
Acc_0877,8,-77.75
Acc_0878,9.25,-78.25
Acc_0879,16.89822,-90.96458
Acc_0880,17.9,-93.117
Acc_0881,16.733,-94.15
Acc_0882,14.95,-86.217
Acc_0883,16.75,-91.133
Acc_0884,19.88667,-90.19306
Acc_0885,16.717,-94.083
Acc_0886,17.7,-101.525
Acc_0887,16.33333,-91.23333
Acc_0888,12.067,-86.367
Acc_0889,17.7,-101.525
Acc_0890,17.74917,-96.54806
Acc_0891,9.25,-78.25
Acc_0892,16.55,-88.783
Acc_0893,17.7,-101.525
Acc_0894,18.7,-95.167
Acc_0895,23.117,-99.133
Acc_0896,17.51722,-92.90278
Acc_0897,18.567,-95.067
Acc_0898,20.267,-89.633
Acc_0899,17.933,-96.5
Acc_0900,20.167,-89.533
Acc_0901,18.567,-95.067
Acc_0902,16.7,-94.183
Acc_0903,6.072,-74.996
Acc_0904,16.75,-91.133
Acc_0905,17.90556,-95
Acc_0906,19.667,-104.433
Acc_0907,17.817,-97.717
Acc_0908,18.39444,-95.183
Acc_0909,20.25556,-89.45
Acc_0910,17.34583,-99.56056
Acc_0911,8.667,-82.217
Acc_0912,18.417,-90.3
Acc_0913,16.73056,-92.83083
Acc_0914,9.25,-78.25
Acc_0915,21.083,-104.867
Acc_0916,16.66667,-93
Acc_0917,19.75,-89.25
Acc_0918,17.2875,-94.5125
Acc_0919,8.075,-77.233
Acc_0920,10.333,-84.833
Acc_0921,19.25,-96.55
Acc_0922,8.67222,-80.59694
Acc_0923,9.4,-79.65
Acc_0924,19.7,-87.833
Acc_0925,12.467,-85.733
Acc_0926,13.017,-85.767
Acc_0927,16.917,-94.567
Acc_0928,16.4,-97.88333
Acc_0929,16.85,-94.78333
Acc_0930,16.867,-95.417
Acc_0931,16.933,-94.68333
Acc_0932,15.3,-92.383
Acc_0933,16.3,-95.433
Acc_0934,8.583,-81.083
Acc_0935,8.9,-79.583
Acc_0936,8.25,-77.75
Acc_0937,23.45,-105.817
Acc_0938,9.417,-79.583
Acc_0939,11.167,-85.667
Acc_0940,18.567,-95.067
Acc_0941,16.38333,-97.75
Acc_0942,8.7,-79.917
Acc_0943,9.383,-84.15
Acc_0944,16.9,-94.633
Acc_0945,16.933,-94.66667
Acc_0946,16.933,-94.68333
Acc_0947,9.5,-79.667
Acc_0948,8.66667,-80.6
Acc_0949,9.5,-79.667
Acc_0950,9.417,-79.633
Acc_0951,9.25,-78.833
Acc_0952,9.383,-78.817
Acc_0953,8.75,-80.417
Acc_0954,20.45,-88.9
Acc_0955,9.45,-84.133
Acc_0956,14.417,-88.583
Acc_0957,8.617,-79.05
Acc_0958,21.05,-89.6
Acc_0959,17.267,-94.6
Acc_0960,18.583,-95.083
Acc_0961,18.383,-95.217
Acc_0962,18.583,-95.083
Acc_0963,19.65,-96.75
Acc_0964,20.15556,-88.925
Acc_0965,15.50333,-89.4039
Acc_0966,17.21611,-92.2572
Acc_0967,15.84583,-93.045
Acc_0968,19.1,-96.533
Acc_0969,16.81917,-93.07361
Acc_0970,16.81378,-93.1823
Acc_0971,16.8195,-93.06986
Acc_0972,19.517,-90.05
Acc_0973,16.20122,-91.3097
Acc_0974,18.567,-95.117
Acc_0975,17.40278,-91.4419
Acc_0976,16.22814,-91.3097
Acc_0977,18.567,-95.117
Acc_0978,20.63392,-104.85686
Acc_0979,17.21633,-92.2573
Acc_0980,17.21636,-92.2573
Acc_0981,16.03875,-95.701
Acc_0982,15.20417,-92.47361
Acc_0983,16.792,-93.179
Acc_0984,18.89444,-97.0375
Acc_0985,18.65278,-96.9983
Acc_0986,17.53,-94.0289
Acc_0987,14.95306,-89.8175
Acc_0988,16.79697,-93.1826
Acc_0989,16.43683,-95.965
Acc_0990,16.89333,-90.96611
Acc_0991,15.88978,-91.7336
Acc_0992,19.25,-96.9
Acc_0993,16.76556,-91.1025
Acc_0994,16.98288,-93.08002
Acc_0995,17.02317,-93.17014
Acc_0996,15.99417,-96.10972
Acc_0997,17.74361,-96.5675
Acc_0998,20.49167,-89.74722
Acc_0999,17.95403,-96.71792
Acc_1000,13.67966,-89.64461
Acc_1001,16.00944,-93.41222
Acc_1002,19.733,-89.833
Acc_1003,16.96972,-93.07928
Acc_1004,17.16722,-99.58861
Acc_1005,16.43586,-95.98039
Acc_1006,16.84528,-91.14806
Acc_1007,16.93028,-91.26667
Acc_1008,17.91361,-89.31861
Acc_1009,16.00944,-93.41222
Acc_1010,15.99222,-93.44722
Acc_1011,14.8125,-91.75389
Acc_1012,16.80314,-90.87436
Acc_1013,16.81417,-91.06139
Acc_1014,16.95139,-91.25889
Acc_1015,16.94127,-93.13313
Acc_1016,16.62556,-94.96611
Acc_1017,16.82253,-90.90961
Acc_1018,18.00336,-96.62853
Acc_1019,16.80167,-90.87589
Acc_1020,16.77861,-91.10194
Acc_1021,18.5225,-95.14889
Acc_1022,18.567,-95.067
Acc_1023,17.95403,-96.71792
Acc_1024,17.95833,-88.88333
Acc_1025,16.65389,-94.98528
Acc_1026,15.99392,-96.10619
Acc_1027,18.15936,-96.3475
Acc_1028,16.70389,-95.0425
Acc_1029,16.79606,-90.86967
Acc_1030,16.417,-94.1
Acc_1031,10.867,-85.85
Acc_1032,18.15947,-96.34736
Acc_1033,16.80028,-91.02111
Acc_1034,19.80317,-90.4439
Acc_1035,18.14628,-96.36036
Acc_1036,16.70528,-95.00472
Acc_1037,16.76694,-91.12278
Acc_1038,15.74739,-96.18686
Acc_1039,16.79692,-90.88147
Acc_1040,16.80847,-90.87475
Acc_1041,16.79958,-90.88272
Acc_1042,18.70833,-102.07083
Acc_1043,16.76181,-90.85986
Acc_1044,15.75917,-96.17533
Acc_1045,16.79464,-90.92814
Acc_1046,16.79958,-90.88272
Acc_1047,16.74194,-94.98167
Acc_1048,16.82111,-99.90972
Acc_1049,15.99219,-96.12094
Acc_1050,18.567,-95.15
Acc_1051,20.167,-89.633
Acc_1052,18.78333,-102.81944
Acc_1053,15.7265,-96.22589
Acc_1054,19.52,-88.88639
Acc_1055,15.91806,-93.24806
Acc_1056,19.61722,-89.0375
Acc_1057,16.74389,-94.98028
Acc_1058,16.92194,-94.65222
Acc_1059,15.97614,-96.10142
Acc_1060,16.81306,-91.81333
Acc_1061,20.15833,-88.89167
Acc_1062,19.80317,-90.4439
Acc_1063,17.03639,-91.25583
Acc_1064,15.99225,-96.12108
Acc_1065,16.33778,-93.8725
Acc_1066,16.81389,-91.06083
Acc_1067,16.81056,-91.07639
Acc_1068,18.14628,-96.36036
Acc_1069,15.867,-96.4
Acc_1070,18.21333,-96.34881
Acc_1071,17.16,-91.27
Acc_1072,16.92972,-91.27
Acc_1073,15.95311,-96.10656
Acc_1074,16.77389,-91.10722
Acc_1075,15.78094,-96.1775
Acc_1076,15.99389,-96.10583
Acc_1077,16.80847,-90.87475
Acc_1078,16.74211,-94.98003
Acc_1079,15.95311,-96.10656
Acc_1080,16.80833,-91.08528
Acc_1081,17.616667,-96.35
Acc_1082,17.00083,-91.29806
Acc_1083,16.95139,-91.26194
Acc_1084,16.33,-93.87833
Acc_1085,16.44306,-93.98639
Acc_1086,16.80639,-91.09639
Acc_1087,16.92194,-94.65222
Acc_1088,16.80614,-90.87206
Acc_1089,15.76522,-96.19044
Acc_1090,16.03639,-93.59194
Acc_1091,16.80847,-90.87475
Acc_1092,16.79958,-90.88272
Acc_1093,15.78075,-96.1965
Acc_1094,17.01222,-91.26722
Acc_1095,18.16331,-96.85344
Acc_1096,16.80667,-91.12111
Acc_1097,19.66194,-88.97972
Acc_1098,16.10333,-93.99806
Acc_1099,18.18433,-96.84706
Acc_1100,18.27667,-96.44472
Acc_1101,19.19472,-89.17361
Acc_1102,19.68689,-89.02861
Acc_1103,16.81472,-91.06111
Acc_1104,16.76917,-91.10972
Acc_1105,19.73417,-88.09556
Acc_1106,19.73417,-88.09556
Acc_1107,16.80722,-91.09861
Acc_1108,19.583,-90.3
Acc_1109,16.7775,-91.10833
Acc_1110,16.78111,-91.0625
Acc_1111,16.76722,-91.10833
Acc_1112,16.80083,-91.09917
Acc_1113,15.9175,-93.36222
Acc_1114,16.76583,-91.11028
Acc_1115,16.84056,-91.14556
Acc_1116,16.41167,-93.83306
Acc_1117,16.83944,-91.14389
Acc_1118,18.5,-91.1
Acc_1119,16.79972,-91.105
Acc_1120,16.84028,-91.14222
Acc_1121,16.70389,-95.0425
Acc_1122,15.833,-96.017
Acc_1123,16.783,-91.09278
Acc_1124,16.3,-93.90083
Acc_1125,16.31944,-93.85417
Acc_1126,16.175,-93.50194
Acc_1127,19.85917,-88.00028
Acc_1128,15.82917,-96.01361
Acc_1129,19.033,-90.3
Acc_1130,17.616667,-96.35
Acc_1131,17.29444,-99.5
Acc_1132,19.66722,-96.41389
Acc_1133,15.75167,-96.14167
Acc_1134,13.9,-89.717
Acc_1135,16.31861,-93.87111
Acc_1136,15.99197,-96.10803
Acc_1137,17.96139,-89.3425
Acc_1138,20.00806,-90.22639
Acc_1139,14.567,-88.633
Acc_1140,23.43917,-105.82083
Acc_1141,16.74,-94.98494
Acc_1142,18.21667,-96.35
Acc_1143,17.36667,-95.13333
Acc_1144,17.01111,-91.31583
Acc_1145,15.98047,-96.14694
Acc_1146,19.85917,-88.00028
Acc_1147,16.78944,-91.10167
Acc_1148,16.92972,-91.27056
Acc_1149,9.25,-78.25
Acc_1150,15.99083,-96.08361
Acc_1151,16.78861,-91.10861
Acc_1152,19.98889,-90.15083
Acc_1153,13.65917,-89.38028
Acc_1154,21.19944,-88.54833
Acc_1155,20.00806,-90.22639
Acc_1156,17.14389,-95.18222
Acc_1157,15.81917,-96.02333
Acc_1158,9.54167,-84.02222
Acc_1159,21.49167,-87.69444
Acc_1160,15.92278,-96.03111
Acc_1161,9.29833,-83.77222
Acc_1162,18.64167,-96.73167
Acc_1163,15.96694,-96.02889
Acc_1164,18.02333,-91.12083
Acc_1165,15.89111,-95.92833
Acc_1166,1.917,-75.717
Acc_1167,13.817,-89.933
Acc_1168,13.817,-89.933
Acc_1169,19.67556,-104.38806
Acc_1170,17.633,-92.5
Acc_1171,16.45,-94.083
Acc_1172,15.87833,-96.02194
Acc_1173,12.25,-86.717
Acc_1174,16.88178,-90.98289
Acc_1175,18.667,-96.667
Acc_1176,7.917,-77.667
Acc_1177,9.575,-84.06389
Acc_1178,9.49444,-84.01389
Acc_1179,18.667,-96.667
Acc_1180,16.6,-93.55
Acc_1181,16.75611,-91.11667
Acc_1182,12.283,-85.383
Acc_1183,11.95,-86.333
Acc_1184,18.2,-96.333
Acc_1185,8,-77.75
Acc_1186,17.633,-92.5
Acc_1187,16.898,-90.97364
Acc_1188,9.317,-78.917
Acc_1189,10.35,-85.367
Acc_1190,21.375,-88.15
Acc_1191,9.317,-78.917
Acc_1192,16.69806,-95.03972
Acc_1193,8.7,-79.917
Acc_1194,14.133,-89.683
Acc_1195,16.35222,-93.93528
Acc_1196,17.533,-91.95
Acc_1197,14.07444,-89.5
Acc_1198,18.583,-95.067
Acc_1199,16.35,-91.21667
Acc_1200,9.25,-78.25
Acc_1201,16.73333,-88.98333
Acc_1202,18.233,-94.867
Acc_1203,21.217,-89.667
Acc_1204,17.25,-91.867
Acc_1205,9.79722,-83.09167
Acc_1206,9.64861,-83.05278
Acc_1207,14.35,-87.2
Acc_1208,7.967,-78.383
Acc_1209,10.3,-84.83333
Acc_1210,18.567,-95.067
Acc_1211,20.39028,-88.92917
Acc_1212,7.967,-77.667
Acc_1213,15.71389,-96.18889
Acc_1214,10.267,-84.183
Acc_1215,8,-77.75
Acc_1216,15.333,-85.7
Acc_1217,9.183,-78.25
Acc_1218,9.317,-78.917
Acc_1219,15.76111,-96.16389
Acc_1220,20.52083,-89.8
Acc_1221,16.717,-88.983
Acc_1222,9.783,-84.617
Acc_1223,8.067,-77.267
Acc_1224,8.683,-82.2
Acc_1225,21.13611,-89.11389
Acc_1226,17.7,-101.525
Acc_1227,17.925,-88.90694
Acc_1228,12.17361,-86.51111
Acc_1229,16.66667,-93.58333
Acc_1230,8.075,-77.233
Acc_1231,15.85,-96.4
Acc_1232,9.40833,-82.96944
Acc_1233,16.933,-94.65833
Acc_1234,16.683,-94.14167
Acc_1235,16.925,-93.64167
Acc_1236,15.983,-95.667
Acc_1237,18.90833,-96.76667
Acc_1238,9.64861,-83.05278
Acc_1239,16.617,-98
Acc_1240,16.717,-94.15
Acc_1241,17.833,-96.1
Acc_1242,18.05,-96.65
Acc_1243,11.633,-86.183
Acc_1244,11.92361,-86.33333
Acc_1245,11.95,-86.11889
Acc_1246,8.792,-82.967
Acc_1247,9.25,-78.833
Acc_1248,12.917,-85.267
Acc_1249,18.567,-95.067
Acc_1250,8.067,-77.267
Acc_1251,8.917,-78.367
Acc_1252,9.5,-79.667
Acc_1253,8.6,-81.1
Acc_1254,8.633,-79.083
Acc_1255,8.633,-79.083
Acc_1256,16.41472,-94.0375
Acc_1257,16.841667,-92.458333
Acc_1258,16.541667,-92.758333
Acc_1259,16.708333,-93.108333
Acc_1260,-12.574479,-70.06737
Acc_1261,-0.027411,-77.389687
Acc_1262,-24.365692,-47.024506
Acc_1263,-0.5721,-76.402318
Acc_1264,17.017778,-93.784167
Acc_1265,16.925,-93.641667
Acc_1266,15.3,-92.383055
Acc_1267,16.316667,-90.75
Acc_1268,16.756111,-91.116667
Acc_1269,16.200833,-91.306667
Acc_1270,16.228056,-91.309444
Acc_1271,16.783333,-91.083055
Acc_1272,17.016667,-93.779167
Acc_1273,17.25,-92.083055
Acc_1274,16.9225,-92.450555
Acc_1275,16.201111,-91.309444
Acc_1276,16.922778,-92.451389
Acc_1277,16.431944,-93.921389
Acc_1278,16.150278,-93.640555
Acc_1279,16.923333,-92.454167
Acc_1280,19.72722,-89.1661
Acc_1281,15.826666,-88.750556
Acc_1282,15.665643,-88.781783
Acc_1283,15.672461,-88.78925
Acc_1284,15.66585,-88.781911
Acc_1285,15.665794,-88.781914
Acc_1286,15.672461,-88.78925
Acc_1287,15.198048,-89.571894
Acc_1288,15.746888,-88.841741
Acc_1289,16.721325,-93.280686
Acc_1290,-0.533756,-76.50925
Acc_1291,-27.017401,-49.096899
Acc_1292,5.244233,-72.625361
Acc_1293,5.213917,-72.596636
Acc_1294,5.244233,-72.625361
Acc_1295,5.244233,-72.625361
Acc_1296,5.242353,-72.625931
Acc_1297,5.242353,-72.625931
Acc_1298,5.244233,-72.625361
Acc_1299,5.244233,-72.625361
Acc_1300,5.242353,-72.625931
Acc_1301,5.214797,-72.596942
Acc_1302,5.214797,-72.596942
Acc_1303,5.214797,-72.596942
Acc_1304,5.214797,-72.596942
Acc_1305,5.214797,-72.596942
Acc_1306,5.214797,-72.596942
Acc_1307,5.214797,-72.596942
Acc_1308,5.214797,-72.596942
Acc_1309,20.25,-89.66667
Acc_1310,-9.755489,-67.662694
Acc_1311,-26.799064,-48.938316
Acc_1312,-26.798294,-48.932859
Acc_1313,9.898509,-84.255709
Acc_1314,-9.372268,-69.918993
Acc_1315,-1.2,-78.883333
Acc_1316,-1.2,-78.883333
Acc_1317,1.59136,-75.93825
Acc_1318,1.58917,-75.86861
Acc_1319,1.58917,-75.86861
Acc_1320,1.602,-75.90278
Acc_1321,1.61333,-75.89333
Acc_1322,1.65611,-75.90667
Acc_1323,1.60861,-75.92111
Acc_1324,1.60861,-75.92111
Acc_1325,1.65611,-75.90667
Acc_1326,1.60597,-75.87953
Acc_1327,1.63128,-75.90606
Acc_1328,1.60069,-75.87647
Acc_1329,1.59583,-75.875
Acc_1330,1.60861,-75.92111
Acc_1331,11.979666,-86.256213
Acc_1332,10.453345,-84.739518
Acc_1333,6.30691,-75.52494
Acc_1334,20.502969,-105.368551
Acc_1335,17.720309,-96.40739
Acc_1336,17.716623,-96.411267
Acc_1337,15.721447,-86.747964
Acc_1338,16.873201,-97.75001
Acc_1339,-0.547531,-76.052165
Acc_1340,-0.110129,-80.115583
Acc_1341,17.794785,-96.167707
Acc_1342,16.873201,-97.75001
Acc_1343,15.486513,-88.298382
Acc_1344,-0.635414,-76.148851
Acc_1345,-0.6373,-76.149872
Acc_1346,15.695072,-87.449211
Acc_1347,4.8658,-72.981217
Acc_1348,8.429806,-73.719028
Acc_1349,4.861694,-72.97975
Acc_1350,8.899727,-79.592216
Acc_1351,9.133536,-79.720797
Acc_1352,8.900208,-79.591602
Acc_1353,9.776,-84.591
Acc_1354,9.072686,-79.655751
Acc_1355,8.986087,-79.546906
Acc_1356,8.600381,-82.420692
Acc_1357,9.10417,-79.649645
Acc_1358,9.080688,-79.659517
Acc_1359,9.138838,-79.723865
Acc_1360,5.794894,-75.710658
Acc_1361,5.794894,-75.710658
Acc_1362,5.794894,-75.710658
Acc_1363,5.794894,-75.710658
Acc_1364,5.797556,-75.709876
Acc_1365,5.797556,-75.709876
Acc_1366,5.797854,-75.710123
Acc_1367,5.797854,-75.710123
Acc_1368,5.797854,-75.710123
Acc_1369,5.795491,-75.710511
Acc_1370,5.795491,-75.710511
Acc_1371,5.795491,-75.710511
Acc_1372,21.093486,-89.5969
Acc_1373,-27.166828,-48.547236
Acc_1374,16.808971,-93.095286
Acc_1375,16.772147,-93.14685
Acc_1376,4.49752,-76.110746
Acc_1377,4.49752,-76.110746
Acc_1378,18.783036,-95.86667
Acc_1379,19.175535,-96.540481
Acc_1380,18.617178,-95.066557
Acc_1381,19.324358,-96.482873
Acc_1382,16.626871,-93.176604
Acc_1383,18.543158,-95.144554
Acc_1384,18.782186,-95.866065
Acc_1385,18.78395,-95.867433
Acc_1386,19.184469,-96.540636
Acc_1387,3.58007,-53.21884
Acc_1388,-25.302778,-48.681944
Acc_1389,-26.288333,-49.325833
Acc_1390,1.605972,-75.879528
Acc_1391,2.099861,-72.771667
Acc_1392,2.71,-73.73
Acc_1393,-1.62,-70.07
Acc_1394,-1.62,-70.07
Acc_1395,1.608611,-75.921111
Acc_1396,0.01,-71.01
Acc_1397,3.34,-73.94
Acc_1398,2.01,-73.04
Acc_1399,-2.29,-72.02
Acc_1400,-0.4,-74.5
Acc_1401,-1.58,-72.69
Acc_1402,-1.23,-70.99
Acc_1403,-2.36,-72.18
Acc_1404,-0.4,-74.5
Acc_1405,5.11,-72.49
Acc_1406,1.734722,-75.680806
Acc_1407,1.06,-76.62
Acc_1408,0.64,-77.08
Acc_1409,0.96,-76.68
Acc_1410,3.34,-73.94
Acc_1411,6.04,-67.54
Acc_1412,1.46,-71.45
Acc_1413,-1.94,-71.08
Acc_1414,2.6667,-74.16667
Acc_1415,-1.5,-72.71
Acc_1416,-2.17,-71.11
Acc_1417,0.68,-70.72
Acc_1418,1.6,-75.61
Acc_1419,2.21,-73.79
Acc_1420,0.13,-70.94
Acc_1421,1.65,-75.65
Acc_1422,0.12,-70.94
Acc_1423,-0.0025,-74.95
Acc_1424,2,-74.98
Acc_1425,9.774042,-84.60249
Acc_1426,7.980938,-82.030583
Acc_1427,10.934738,-85.704126
Acc_1428,-22.30393,-42.536901
Acc_1429,7.764643,-77.678235
Acc_1430,9.633105,-82.656608
Acc_1431,9.952749,-84.497347
Acc_1432,9.118198,-79.648303
Acc_1433,15.88533,-96.32566
Acc_1434,16.827871,-93.107031
Acc_1435,-21.999705,-44.176558
Acc_1436,18.783345,-95.8673
Acc_1437,8.749781,-83.322161
Acc_1438,9.525076,-84.268428
Acc_1439,15.938342,-97.2845
Acc_1440,8.887264,-78.559386
Acc_1441,11.869995,-86.508473
Acc_1442,21.158178,-86.841958
Acc_1443,8.796432,-80.123278
Acc_1444,-0.063778,-78.765472
Acc_1445,-1.70753,-76.87325
Acc_1446,-0.01534,-76.56287
Acc_1447,-1.4575,-78.11361
Acc_1448,-0.7327,-76.90437
Acc_1449,-1.70753,-76.87325
Acc_1450,-0.01534,-76.56287
Acc_1451,-1.70753,-76.87325
Acc_1452,-1.4575,-78.11361
Acc_1453,-1.70753,-76.87325
Acc_1454,-2.183333,-79.116667
Acc_1455,-0.7327,-76.90437
Acc_1456,-0.73333,-77.83333
Acc_1457,-1.70753,-76.87325
Acc_1458,-2.56255,-78.00575
Acc_1459,-0.7327,-76.90437
Acc_1460,-1.29087,-78.50472
Acc_1461,-2.56255,-78.00575
Acc_1462,-0.7327,-76.90437
Acc_1463,-0.01534,-76.56287
Acc_1464,-2.12347,-80.01347
Acc_1465,-0.73333,-77.83333
Acc_1466,-0.73333,-77.83333
Acc_1467,-1.70753,-76.87325
Acc_1468,-2.56255,-78.00575
Acc_1469,-0.73333,-77.83333
Acc_1470,-1.29087,-78.50472
Acc_1471,-0.86113,-78.85504
Acc_1472,-0.01534,-76.56287
Acc_1473,-0.75216,-80.13464
Acc_1474,-1.29087,-78.50472
Acc_1475,-1.70753,-76.87325
Acc_1476,-0.7327,-76.90437
Acc_1477,-4.08874,-79.65455
Acc_1478,-1.29087,-78.50472
Acc_1479,-0.73333,-77.83333
Acc_1480,-3.50804,-79.82623
Acc_1481,-0.01534,-76.56287
Acc_1482,-4.08874,-79.65455
Acc_1483,-0.73333,-77.83333
Acc_1484,-1.70753,-76.87325
Acc_1485,-2.56255,-78.00575
Acc_1486,-4.08874,-79.65455
Acc_1487,-0.73333,-77.83333
Acc_1488,-0.73333,-77.83333
Acc_1489,-0.7327,-76.90437
Acc_1490,-4.16932,-78.90216
Acc_1491,-2.56255,-78.00575
Acc_1492,10.15,-65.8
Acc_1493,16.34106,-86.38022
Acc_1494,5.75953,-73.12176
Acc_1495,-0.73333,-77.83333
Acc_1496,16.34106,-86.38022
Acc_1497,-3.883333,-80.066667
Acc_1498,0.016667,-79.966667
Acc_1499,-0.466667,-77
Acc_1500,-0.15304,-78.7811
Acc_1501,-1.70753,-76.87325
Acc_1502,-4.368889,-79.174444
Acc_1503,-1.70753,-76.87325
Acc_1504,-1.70753,-76.87325
Acc_1505,0.7404,-78.04865
Acc_1506,-3.50804,-79.82623
Acc_1507,-1.70753,-76.87325
Acc_1508,-1.70753,-76.87325
Acc_1509,-1.59054,-79.10232
Acc_1510,-1.4575,-78.11361
Acc_1511,-4.08874,-79.65455
Acc_1512,-4.08874,-79.65455
Acc_1513,-1.70753,-76.87325
Acc_1514,-2.12347,-80.01347
Acc_1515,-1.4575,-78.11361
Acc_1516,-0.73333,-77.83333
Acc_1517,-1.70753,-76.87325
Acc_1518,-0.75216,-80.13464
Acc_1519,-0.7327,-76.90437
Acc_1520,-0.73333,-77.83333
Acc_1521,-1.70753,-76.87325
Acc_1522,-1.4575,-78.11361
Acc_1523,-1.70753,-76.87325
Acc_1524,-2.56255,-78.00575
Acc_1525,-0.73333,-77.83333
Acc_1526,-1.70753,-76.87325
Acc_1527,-0.73333,-77.83333
Acc_1528,-1.4575,-78.11361
Acc_1529,-1.59054,-79.10232
Acc_1530,-0.7327,-76.90437
Acc_1531,-2.56255,-78.00575
Acc_1532,-4.08874,-79.65455
Acc_1533,-4.08874,-79.65455
Acc_1534,-2.56255,-78.00575
Acc_1535,-0.73333,-77.83333
Acc_1536,-1.29087,-78.50472
Acc_1537,-0.73333,-77.83333
Acc_1538,-0.73333,-77.83333
Acc_1539,-3.5,-73.083333
Acc_1540,-0.566667,-79.316667
Acc_1541,-4.08874,-79.65455
Acc_1542,-1.70753,-76.87325
Acc_1543,0.40588,-78.35586
Acc_1544,-4.16932,-78.90216
Acc_1545,-4.08874,-79.65455
Acc_1546,-1.70753,-76.87325
Acc_1547,-0.7327,-76.90437
Acc_1548,-1.70753,-76.87325
Acc_1549,-1.70753,-76.87325
Acc_1550,-0.73333,-77.83333
Acc_1551,-0.73333,-77.83333
Acc_1552,-4.08874,-79.65455
Acc_1553,-2.083333,-76.966667
Acc_1554,-1.70753,-76.87325
Acc_1555,-1.483611,-78.0025
Acc_1556,-1.70753,-76.87325
Acc_1557,-0.35,-78
Acc_1558,-4.08874,-79.65455
Acc_1559,-4.08874,-79.65455
Acc_1560,-1.59054,-79.10232
Acc_1561,-14.79722,-39.03444
Acc_1562,-25.428611,-48.711944
Acc_1563,0.40588,-78.35586
Acc_1564,-25.428611,-48.711944
Acc_1565,-19.936475,-40.599853
Acc_1566,-0.467148,-76.459675
Acc_1567,9.237767,-83.823567
Acc_1568,21.342405,-157.828128
Acc_1569,9.141471,-79.724803
Acc_1570,-0.351802,-78.084502
Acc_1571,9.076328,-79.659387
Acc_1572,-23.91466,-45.342558
Acc_1573,17.541046,-91.85053
Acc_1574,0.370979,-78.414389
Acc_1575,7.551072,-80.940287
